Country,Air Pollutant,Air Pollutant Description,Year,Air Pollution Level,Unit Of Air Pollution Level
Austria,CO,Carbon monoxide (air),1991,1.025,mg/m3
Austria,CO,Carbon monoxide (air),2021,0.981,mg/m3
Austria,CO,Carbon monoxide (air),2018,1.296,mg/m3
Austria,CO,Carbon monoxide (air),2019,1.383,mg/m3
Austria,CO,Carbon monoxide (air),2014,1.412,mg/m3
Austria,CO,Carbon monoxide (air),2020,1.568,mg/m3
Austria,CO,Carbon monoxide (air),2016,1.587,mg/m3
Austria,CO,Carbon monoxide (air),2015,1.638,mg/m3
Austria,CO,Carbon monoxide (air),2017,1.776,mg/m3
Austria,CO,Carbon monoxide (air),2013,1.931,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.0,count
Austria,CO,Carbon monoxide (air),2014,0.0,count
Austria,CO,Carbon monoxide (air),2015,0.0,count
Austria,CO,Carbon monoxide (air),2016,0.0,count
Austria,CO,Carbon monoxide (air),2017,0.0,count
Austria,CO,Carbon monoxide (air),2018,0.0,count
Austria,CO,Carbon monoxide (air),2019,0.0,count
Austria,CO,Carbon monoxide (air),2020,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.247,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.285,mg/m3
Austria,CO,Carbon monoxide (air),2019,0.29,mg/m3
Austria,CO,Carbon monoxide (air),2018,0.315,mg/m3
Austria,CO,Carbon monoxide (air),2014,0.37,mg/m3
Austria,CO,Carbon monoxide (air),2017,0.396,mg/m3
Austria,CO,Carbon monoxide (air),2016,0.433,mg/m3
Austria,CO,Carbon monoxide (air),2015,0.436,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.447,mg/m3
Austria,CO,Carbon monoxide (air),2012,1.976,mg/m3
Austria,CO,Carbon monoxide (air),2011,2.191,mg/m3
Austria,CO,Carbon monoxide (air),2008,2.316,mg/m3
Austria,CO,Carbon monoxide (air),2009,2.351,mg/m3
Austria,CO,Carbon monoxide (air),1997,2.365,mg/m3
Austria,CO,Carbon monoxide (air),2010,2.486,mg/m3
Austria,CO,Carbon monoxide (air),2007,2.529,mg/m3
Austria,CO,Carbon monoxide (air),2005,2.846,mg/m3
Austria,CO,Carbon monoxide (air),2006,3.092,mg/m3
Austria,CO,Carbon monoxide (air),2003,3.213,mg/m3
Austria,CO,Carbon monoxide (air),2004,3.226,mg/m3
Austria,CO,Carbon monoxide (air),2001,4.15,mg/m3
Austria,CO,Carbon monoxide (air),1998,4.819,mg/m3
Austria,CO,Carbon monoxide (air),1999,4.912,mg/m3
Austria,CO,Carbon monoxide (air),1996,5.015,mg/m3
Austria,CO,Carbon monoxide (air),2002,5.043,mg/m3
Austria,CO,Carbon monoxide (air),2000,5.225,mg/m3
Austria,CO,Carbon monoxide (air),1994,6.044,mg/m3
Austria,CO,Carbon monoxide (air),1995,6.896,mg/m3
Austria,CO,Carbon monoxide (air),1997,0.001,mg/m3
Austria,CO,Carbon monoxide (air),2005,0.45,mg/m3
Austria,CO,Carbon monoxide (air),2008,0.468,mg/m3
Austria,CO,Carbon monoxide (air),2009,0.473,mg/m3
Austria,CO,Carbon monoxide (air),2011,0.475,mg/m3
Austria,CO,Carbon monoxide (air),2012,0.503,mg/m3
Austria,CO,Carbon monoxide (air),2003,0.524,mg/m3
Austria,CO,Carbon monoxide (air),2010,0.527,mg/m3
Austria,CO,Carbon monoxide (air),2004,0.54,mg/m3
Austria,CO,Carbon monoxide (air),2007,0.588,mg/m3
Austria,CO,Carbon monoxide (air),2006,0.615,mg/m3
Austria,CO,Carbon monoxide (air),2001,0.643,mg/m3
Austria,CO,Carbon monoxide (air),2002,0.698,mg/m3
Austria,CO,Carbon monoxide (air),1999,0.722,mg/m3
Austria,CO,Carbon monoxide (air),2000,0.849,mg/m3
Austria,CO,Carbon monoxide (air),1998,0.867,mg/m3
Austria,CO,Carbon monoxide (air),1996,1.011,mg/m3
Austria,CO,Carbon monoxide (air),1995,1.292,mg/m3
Austria,CO,Carbon monoxide (air),1994,1.329,mg/m3
Austria,CO,Carbon monoxide (air),2011,1.603,mg/m3
Austria,CO,Carbon monoxide (air),2005,2.094,mg/m3
Austria,CO,Carbon monoxide (air),2007,2.216,mg/m3
Austria,CO,Carbon monoxide (air),2008,2.429,mg/m3
Austria,CO,Carbon monoxide (air),2010,2.597,mg/m3
Austria,CO,Carbon monoxide (air),2006,2.648,mg/m3
Austria,CO,Carbon monoxide (air),2003,2.987,mg/m3
Austria,CO,Carbon monoxide (air),2009,3.174,mg/m3
Austria,CO,Carbon monoxide (air),2001,3.412,mg/m3
Austria,CO,Carbon monoxide (air),2004,3.438,mg/m3
Austria,CO,Carbon monoxide (air),2002,4.114,mg/m3
Austria,CO,Carbon monoxide (air),2000,4.386,mg/m3
Austria,CO,Carbon monoxide (air),1999,4.714,mg/m3
Austria,CO,Carbon monoxide (air),1998,4.8,mg/m3
Austria,CO,Carbon monoxide (air),1996,5.195,mg/m3
Austria,CO,Carbon monoxide (air),1997,5.714,mg/m3
Austria,CO,Carbon monoxide (air),1995,6.905,mg/m3
Austria,CO,Carbon monoxide (air),1994,7.443,mg/m3
Austria,CO,Carbon monoxide (air),1993,8.517,mg/m3
Austria,CO,Carbon monoxide (air),1991,8.53,mg/m3
Austria,CO,Carbon monoxide (air),1992,10.017,mg/m3
Austria,CO,Carbon monoxide (air),2005,0.434,mg/m3
Austria,CO,Carbon monoxide (air),2008,0.509,mg/m3
Austria,CO,Carbon monoxide (air),2011,0.52,mg/m3
Austria,CO,Carbon monoxide (air),2007,0.537,mg/m3
Austria,CO,Carbon monoxide (air),2009,0.564,mg/m3
Austria,CO,Carbon monoxide (air),2003,0.572,mg/m3
Austria,CO,Carbon monoxide (air),2004,0.577,mg/m3
Austria,CO,Carbon monoxide (air),2010,0.615,mg/m3
Austria,CO,Carbon monoxide (air),2002,0.632,mg/m3
Austria,CO,Carbon monoxide (air),2006,0.688,mg/m3
Austria,CO,Carbon monoxide (air),2001,0.771,mg/m3
Austria,CO,Carbon monoxide (air),2000,0.924,mg/m3
Austria,CO,Carbon monoxide (air),1999,0.979,mg/m3
Austria,CO,Carbon monoxide (air),1998,1.06,mg/m3
Austria,CO,Carbon monoxide (air),1996,1.278,mg/m3
Austria,CO,Carbon monoxide (air),1997,1.352,mg/m3
Austria,CO,Carbon monoxide (air),1995,1.47,mg/m3
Austria,CO,Carbon monoxide (air),1993,1.476,mg/m3
Austria,CO,Carbon monoxide (air),1994,1.559,mg/m3
Austria,CO,Carbon monoxide (air),1992,2.292,mg/m3
Austria,CO,Carbon monoxide (air),1991,2.466,mg/m3
Austria,CO,Carbon monoxide (air),1999,2.429,mg/m3
Austria,CO,Carbon monoxide (air),1998,2.663,mg/m3
Austria,CO,Carbon monoxide (air),1997,3.0,mg/m3
Austria,CO,Carbon monoxide (air),1998,0.557,mg/m3
Austria,CO,Carbon monoxide (air),1997,0.58,mg/m3
Austria,CO,Carbon monoxide (air),1999,0.587,mg/m3
Austria,CO,Carbon monoxide (air),2011,2.024,mg/m3
Austria,CO,Carbon monoxide (air),2008,2.113,mg/m3
Austria,CO,Carbon monoxide (air),2010,2.299,mg/m3
Austria,CO,Carbon monoxide (air),2006,2.312,mg/m3
Austria,CO,Carbon monoxide (air),2007,2.388,mg/m3
Austria,CO,Carbon monoxide (air),2009,2.419,mg/m3
Austria,CO,Carbon monoxide (air),2005,2.436,mg/m3
Austria,CO,Carbon monoxide (air),2003,2.571,mg/m3
Austria,CO,Carbon monoxide (air),2004,2.59,mg/m3
Austria,CO,Carbon monoxide (air),2002,3.4,mg/m3
Austria,CO,Carbon monoxide (air),2001,3.475,mg/m3
Austria,CO,Carbon monoxide (air),2000,3.55,mg/m3
Austria,CO,Carbon monoxide (air),1997,4.0,mg/m3
Austria,CO,Carbon monoxide (air),1995,4.507,mg/m3
Austria,CO,Carbon monoxide (air),1998,4.53,mg/m3
Austria,CO,Carbon monoxide (air),1996,4.726,mg/m3
Austria,CO,Carbon monoxide (air),1994,4.915,mg/m3
Austria,CO,Carbon monoxide (air),1999,4.938,mg/m3
Austria,CO,Carbon monoxide (air),1993,6.52,mg/m3
Austria,CO,Carbon monoxide (air),1992,6.66,mg/m3
Austria,CO,Carbon monoxide (air),1991,7.325,mg/m3
Austria,CO,Carbon monoxide (air),2005,0.424,mg/m3
Austria,CO,Carbon monoxide (air),2011,0.485,mg/m3
Austria,CO,Carbon monoxide (air),2008,0.487,mg/m3
Austria,CO,Carbon monoxide (air),2009,0.496,mg/m3
Austria,CO,Carbon monoxide (air),2004,0.5,mg/m3
Austria,CO,Carbon monoxide (air),2010,0.513,mg/m3
Austria,CO,Carbon monoxide (air),2003,0.559,mg/m3
Austria,CO,Carbon monoxide (air),2007,0.561,mg/m3
Austria,CO,Carbon monoxide (air),1998,0.598,mg/m3
Austria,CO,Carbon monoxide (air),2006,0.611,mg/m3
Austria,CO,Carbon monoxide (air),2002,0.689,mg/m3
Austria,CO,Carbon monoxide (air),1997,0.779,mg/m3
Austria,CO,Carbon monoxide (air),2001,0.793,mg/m3
Austria,CO,Carbon monoxide (air),1999,0.828,mg/m3
Austria,CO,Carbon monoxide (air),1996,0.898,mg/m3
Austria,CO,Carbon monoxide (air),2000,0.9,mg/m3
Austria,CO,Carbon monoxide (air),1993,0.935,mg/m3
Austria,CO,Carbon monoxide (air),1994,0.954,mg/m3
Austria,CO,Carbon monoxide (air),1995,1.008,mg/m3
Austria,CO,Carbon monoxide (air),1992,1.136,mg/m3
Austria,CO,Carbon monoxide (air),1991,1.304,mg/m3
Austria,CO,Carbon monoxide (air),2021,0.698,mg/m3
Austria,CO,Carbon monoxide (air),2018,0.947,mg/m3
Austria,CO,Carbon monoxide (air),2019,0.949,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.965,mg/m3
Austria,CO,Carbon monoxide (air),2014,0.967,mg/m3
Austria,CO,Carbon monoxide (air),2016,1.043,mg/m3
Austria,CO,Carbon monoxide (air),2013,1.197,mg/m3
Austria,CO,Carbon monoxide (air),2015,1.316,mg/m3
Austria,CO,Carbon monoxide (air),2017,1.516,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.0,count
Austria,CO,Carbon monoxide (air),2014,0.0,count
Austria,CO,Carbon monoxide (air),2015,0.0,count
Austria,CO,Carbon monoxide (air),2016,0.0,count
Austria,CO,Carbon monoxide (air),2017,0.0,count
Austria,CO,Carbon monoxide (air),2018,0.0,count
Austria,CO,Carbon monoxide (air),2019,0.0,count
Austria,CO,Carbon monoxide (air),2020,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.227,mg/m3
Austria,CO,Carbon monoxide (air),2019,0.23,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.238,mg/m3
Austria,CO,Carbon monoxide (air),2018,0.254,mg/m3
Austria,CO,Carbon monoxide (air),2016,0.255,mg/m3
Austria,CO,Carbon monoxide (air),2017,0.264,mg/m3
Austria,CO,Carbon monoxide (air),2014,0.279,mg/m3
Austria,CO,Carbon monoxide (air),2015,0.279,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.297,mg/m3
Austria,CO,Carbon monoxide (air),2009,1.175,mg/m3
Austria,CO,Carbon monoxide (air),2008,1.345,mg/m3
Austria,CO,Carbon monoxide (air),2012,1.438,mg/m3
Austria,CO,Carbon monoxide (air),2003,1.55,mg/m3
Austria,CO,Carbon monoxide (air),2011,1.577,mg/m3
Austria,CO,Carbon monoxide (air),2002,1.688,mg/m3
Austria,CO,Carbon monoxide (air),2005,1.695,mg/m3
Austria,CO,Carbon monoxide (air),1999,1.8,mg/m3
Austria,CO,Carbon monoxide (air),2001,1.812,mg/m3
Austria,CO,Carbon monoxide (air),2010,1.883,mg/m3
Austria,CO,Carbon monoxide (air),2004,1.946,mg/m3
Austria,CO,Carbon monoxide (air),2007,2.013,mg/m3
Austria,CO,Carbon monoxide (air),2006,2.112,mg/m3
Austria,CO,Carbon monoxide (air),2000,2.15,mg/m3
Austria,CO,Carbon monoxide (air),1997,3.25,mg/m3
Austria,CO,Carbon monoxide (air),1994,3.661,mg/m3
Austria,CO,Carbon monoxide (air),1998,4.096,mg/m3
Austria,CO,Carbon monoxide (air),1996,4.279,mg/m3
Austria,CO,Carbon monoxide (air),1995,4.969,mg/m3
Austria,CO,Carbon monoxide (air),1993,6.24,mg/m3
Austria,CO,Carbon monoxide (air),2012,0.282,mg/m3
Austria,CO,Carbon monoxide (air),2009,0.288,mg/m3
Austria,CO,Carbon monoxide (air),1997,0.291,mg/m3
Austria,CO,Carbon monoxide (air),2008,0.309,mg/m3
Austria,CO,Carbon monoxide (air),2011,0.316,mg/m3
Austria,CO,Carbon monoxide (air),2007,0.32,mg/m3
Austria,CO,Carbon monoxide (air),2010,0.336,mg/m3
Austria,CO,Carbon monoxide (air),1999,0.341,mg/m3
Austria,CO,Carbon monoxide (air),2005,0.361,mg/m3
Austria,CO,Carbon monoxide (air),2006,0.368,mg/m3
Austria,CO,Carbon monoxide (air),2004,0.382,mg/m3
Austria,CO,Carbon monoxide (air),2002,0.386,mg/m3
Austria,CO,Carbon monoxide (air),1998,0.42,mg/m3
Austria,CO,Carbon monoxide (air),2000,0.423,mg/m3
Austria,CO,Carbon monoxide (air),2003,0.428,mg/m3
Austria,CO,Carbon monoxide (air),2001,0.535,mg/m3
Austria,CO,Carbon monoxide (air),1995,0.571,mg/m3
Austria,CO,Carbon monoxide (air),1994,0.588,mg/m3
Austria,CO,Carbon monoxide (air),1996,0.671,mg/m3
Austria,CO,Carbon monoxide (air),1993,0.892,mg/m3
Austria,CO,Carbon monoxide (air),2021,0.744,mg/m3
Austria,CO,Carbon monoxide (air),2018,0.889,mg/m3
Austria,CO,Carbon monoxide (air),2014,0.912,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.934,mg/m3
Austria,CO,Carbon monoxide (air),2019,0.99,mg/m3
Austria,CO,Carbon monoxide (air),2013,1.026,mg/m3
Austria,CO,Carbon monoxide (air),2016,1.086,mg/m3
Austria,CO,Carbon monoxide (air),2015,1.475,mg/m3
Austria,CO,Carbon monoxide (air),2017,1.559,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.0,count
Austria,CO,Carbon monoxide (air),2014,0.0,count
Austria,CO,Carbon monoxide (air),2015,0.0,count
Austria,CO,Carbon monoxide (air),2016,0.0,count
Austria,CO,Carbon monoxide (air),2017,0.0,count
Austria,CO,Carbon monoxide (air),2018,0.0,count
Austria,CO,Carbon monoxide (air),2019,0.0,count
Austria,CO,Carbon monoxide (air),2020,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.223,mg/m3
Austria,CO,Carbon monoxide (air),2019,0.233,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.233,mg/m3
Austria,CO,Carbon monoxide (air),2018,0.252,mg/m3
Austria,CO,Carbon monoxide (air),2017,0.266,mg/m3
Austria,CO,Carbon monoxide (air),2016,0.273,mg/m3
Austria,CO,Carbon monoxide (air),2014,0.284,mg/m3
Austria,CO,Carbon monoxide (air),2015,0.293,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.298,mg/m3
Austria,CO,Carbon monoxide (air),2008,1.212,mg/m3
Austria,CO,Carbon monoxide (air),2009,1.241,mg/m3
Austria,CO,Carbon monoxide (air),2007,1.324,mg/m3
Austria,CO,Carbon monoxide (air),2011,1.331,mg/m3
Austria,CO,Carbon monoxide (air),2004,1.365,mg/m3
Austria,CO,Carbon monoxide (air),2010,1.465,mg/m3
Austria,CO,Carbon monoxide (air),2005,1.665,mg/m3
Austria,CO,Carbon monoxide (air),2002,1.763,mg/m3
Austria,CO,Carbon monoxide (air),2001,1.825,mg/m3
Austria,CO,Carbon monoxide (air),2006,1.849,mg/m3
Austria,CO,Carbon monoxide (air),2012,1.896,mg/m3
Austria,CO,Carbon monoxide (air),2003,1.9,mg/m3
Austria,CO,Carbon monoxide (air),1999,2.025,mg/m3
Austria,CO,Carbon monoxide (air),2000,2.175,mg/m3
Austria,CO,Carbon monoxide (air),1995,2.75,mg/m3
Austria,CO,Carbon monoxide (air),1996,3.231,mg/m3
Austria,CO,Carbon monoxide (air),1997,3.25,mg/m3
Austria,CO,Carbon monoxide (air),1994,3.727,mg/m3
Austria,CO,Carbon monoxide (air),2012,0.29,mg/m3
Austria,CO,Carbon monoxide (air),2009,0.316,mg/m3
Austria,CO,Carbon monoxide (air),2004,0.323,mg/m3
Austria,CO,Carbon monoxide (air),2008,0.327,mg/m3
Austria,CO,Carbon monoxide (air),2011,0.327,mg/m3
Austria,CO,Carbon monoxide (air),2010,0.337,mg/m3
Austria,CO,Carbon monoxide (air),2007,0.341,mg/m3
Austria,CO,Carbon monoxide (air),2006,0.346,mg/m3
Austria,CO,Carbon monoxide (air),2005,0.351,mg/m3
Austria,CO,Carbon monoxide (air),2003,0.398,mg/m3
Austria,CO,Carbon monoxide (air),2002,0.414,mg/m3
Austria,CO,Carbon monoxide (air),2001,0.509,mg/m3
Austria,CO,Carbon monoxide (air),2000,0.523,mg/m3
Austria,CO,Carbon monoxide (air),1999,0.598,mg/m3
Austria,CO,Carbon monoxide (air),1996,0.706,mg/m3
Austria,CO,Carbon monoxide (air),1995,0.718,mg/m3
Austria,CO,Carbon monoxide (air),1994,0.874,mg/m3
Austria,CO,Carbon monoxide (air),2002,1.362,mg/m3
Austria,CO,Carbon monoxide (air),2001,1.85,mg/m3
Austria,CO,Carbon monoxide (air),2000,2.05,mg/m3
Austria,CO,Carbon monoxide (air),1999,2.062,mg/m3
Austria,CO,Carbon monoxide (air),1998,2.976,mg/m3
Austria,CO,Carbon monoxide (air),1997,3.429,mg/m3
Austria,CO,Carbon monoxide (air),1996,4.422,mg/m3
Austria,CO,Carbon monoxide (air),1994,4.519,mg/m3
Austria,CO,Carbon monoxide (air),2001,0.344,mg/m3
Austria,CO,Carbon monoxide (air),2000,0.374,mg/m3
Austria,CO,Carbon monoxide (air),2002,0.44,mg/m3
Austria,CO,Carbon monoxide (air),1996,0.553,mg/m3
Austria,CO,Carbon monoxide (air),1999,0.779,mg/m3
Austria,CO,Carbon monoxide (air),1997,0.791,mg/m3
Austria,CO,Carbon monoxide (air),1993,0.793,mg/m3
Austria,CO,Carbon monoxide (air),1994,0.934,mg/m3
Austria,CO,Carbon monoxide (air),1998,1.076,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.76,mg/m3
Austria,CO,Carbon monoxide (air),2021,0.799,mg/m3
Austria,CO,Carbon monoxide (air),2018,0.912,mg/m3
Austria,CO,Carbon monoxide (air),2014,0.976,mg/m3
Austria,CO,Carbon monoxide (air),2019,1.023,mg/m3
Austria,CO,Carbon monoxide (air),2013,1.08,mg/m3
Austria,CO,Carbon monoxide (air),2016,1.176,mg/m3
Austria,CO,Carbon monoxide (air),2017,1.551,mg/m3
Austria,CO,Carbon monoxide (air),2015,1.63,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.0,count
Austria,CO,Carbon monoxide (air),2014,0.0,count
Austria,CO,Carbon monoxide (air),2015,0.0,count
Austria,CO,Carbon monoxide (air),2016,0.0,count
Austria,CO,Carbon monoxide (air),2017,0.0,count
Austria,CO,Carbon monoxide (air),2018,0.0,count
Austria,CO,Carbon monoxide (air),2019,0.0,count
Austria,CO,Carbon monoxide (air),2020,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.258,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.259,mg/m3
Austria,CO,Carbon monoxide (air),2016,0.304,mg/m3
Austria,CO,Carbon monoxide (air),2019,0.305,mg/m3
Austria,CO,Carbon monoxide (air),2017,0.31,mg/m3
Austria,CO,Carbon monoxide (air),2015,0.311,mg/m3
Austria,CO,Carbon monoxide (air),2014,0.319,mg/m3
Austria,CO,Carbon monoxide (air),2018,0.323,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.34,mg/m3
Austria,CO,Carbon monoxide (air),2012,1.096,mg/m3
Austria,CO,Carbon monoxide (air),2011,1.222,mg/m3
Austria,CO,Carbon monoxide (air),2010,1.416,mg/m3
Austria,CO,Carbon monoxide (air),2009,1.699,mg/m3
Austria,CO,Carbon monoxide (air),2007,1.824,mg/m3
Austria,CO,Carbon monoxide (air),2008,1.877,mg/m3
Austria,CO,Carbon monoxide (air),2006,1.996,mg/m3
Austria,CO,Carbon monoxide (air),2004,2.07,mg/m3
Austria,CO,Carbon monoxide (air),2005,2.374,mg/m3
Austria,CO,Carbon monoxide (air),2012,0.342,mg/m3
Austria,CO,Carbon monoxide (air),2011,0.354,mg/m3
Austria,CO,Carbon monoxide (air),2010,0.425,mg/m3
Austria,CO,Carbon monoxide (air),2007,0.438,mg/m3
Austria,CO,Carbon monoxide (air),2008,0.441,mg/m3
Austria,CO,Carbon monoxide (air),2009,0.441,mg/m3
Austria,CO,Carbon monoxide (air),2004,0.494,mg/m3
Austria,CO,Carbon monoxide (air),2005,0.494,mg/m3
Austria,CO,Carbon monoxide (air),2006,0.522,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.804,mg/m3
Austria,CO,Carbon monoxide (air),2021,0.821,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.0,count
Austria,CO,Carbon monoxide (air),2020,0.237,mg/m3
Austria,CO,Carbon monoxide (air),2021,0.243,mg/m3
Austria,CO,Carbon monoxide (air),2008,1.069,mg/m3
Austria,CO,Carbon monoxide (air),2007,1.138,mg/m3
Austria,CO,Carbon monoxide (air),2005,1.249,mg/m3
Austria,CO,Carbon monoxide (air),2002,1.25,mg/m3
Austria,CO,Carbon monoxide (air),2010,1.264,mg/m3
Austria,CO,Carbon monoxide (air),2009,1.291,mg/m3
Austria,CO,Carbon monoxide (air),2004,1.386,mg/m3
Austria,CO,Carbon monoxide (air),2000,1.417,mg/m3
Austria,CO,Carbon monoxide (air),2001,1.6,mg/m3
Austria,CO,Carbon monoxide (air),2003,1.638,mg/m3
Austria,CO,Carbon monoxide (air),2006,1.68,mg/m3
Austria,CO,Carbon monoxide (air),1997,2.25,mg/m3
Austria,CO,Carbon monoxide (air),1999,2.513,mg/m3
Austria,CO,Carbon monoxide (air),1998,2.544,mg/m3
Austria,CO,Carbon monoxide (air),1994,2.941,mg/m3
Austria,CO,Carbon monoxide (air),2002,0.298,mg/m3
Austria,CO,Carbon monoxide (air),2008,0.303,mg/m3
Austria,CO,Carbon monoxide (air),2009,0.303,mg/m3
Austria,CO,Carbon monoxide (air),2007,0.308,mg/m3
Austria,CO,Carbon monoxide (air),2004,0.317,mg/m3
Austria,CO,Carbon monoxide (air),2005,0.329,mg/m3
Austria,CO,Carbon monoxide (air),2001,0.331,mg/m3
Austria,CO,Carbon monoxide (air),2000,0.337,mg/m3
Austria,CO,Carbon monoxide (air),2010,0.339,mg/m3
Austria,CO,Carbon monoxide (air),2006,0.344,mg/m3
Austria,CO,Carbon monoxide (air),2003,0.359,mg/m3
Austria,CO,Carbon monoxide (air),1999,0.456,mg/m3
Austria,CO,Carbon monoxide (air),1997,0.526,mg/m3
Austria,CO,Carbon monoxide (air),1998,0.548,mg/m3
Austria,CO,Carbon monoxide (air),1994,0.654,mg/m3
Austria,CO,Carbon monoxide (air),2013,1.265,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.0,count
Austria,CO,Carbon monoxide (air),2013,0.359,mg/m3
Austria,CO,Carbon monoxide (air),2010,1.062,mg/m3
Austria,CO,Carbon monoxide (air),2009,1.592,mg/m3
Austria,CO,Carbon monoxide (air),2002,1.625,mg/m3
Austria,CO,Carbon monoxide (air),2008,1.654,mg/m3
Austria,CO,Carbon monoxide (air),2007,1.854,mg/m3
Austria,CO,Carbon monoxide (air),2003,1.971,mg/m3
Austria,CO,Carbon monoxide (air),2006,2.016,mg/m3
Austria,CO,Carbon monoxide (air),2004,2.324,mg/m3
Austria,CO,Carbon monoxide (air),2000,2.357,mg/m3
Austria,CO,Carbon monoxide (air),2005,2.392,mg/m3
Austria,CO,Carbon monoxide (air),2001,2.45,mg/m3
Austria,CO,Carbon monoxide (air),2007,0.258,mg/m3
Austria,CO,Carbon monoxide (air),2010,0.26,mg/m3
Austria,CO,Carbon monoxide (air),2001,0.317,mg/m3
Austria,CO,Carbon monoxide (air),2008,0.328,mg/m3
Austria,CO,Carbon monoxide (air),2002,0.333,mg/m3
Austria,CO,Carbon monoxide (air),2003,0.338,mg/m3
Austria,CO,Carbon monoxide (air),2000,0.36,mg/m3
Austria,CO,Carbon monoxide (air),2009,0.362,mg/m3
Austria,CO,Carbon monoxide (air),2006,0.433,mg/m3
Austria,CO,Carbon monoxide (air),2004,0.434,mg/m3
Austria,CO,Carbon monoxide (air),2005,0.463,mg/m3
Austria,CO,Carbon monoxide (air),2012,1.176,mg/m3
Austria,CO,Carbon monoxide (air),2007,1.236,mg/m3
Austria,CO,Carbon monoxide (air),2010,1.241,mg/m3
Austria,CO,Carbon monoxide (air),2008,1.321,mg/m3
Austria,CO,Carbon monoxide (air),2004,1.363,mg/m3
Austria,CO,Carbon monoxide (air),2011,1.669,mg/m3
Austria,CO,Carbon monoxide (air),2009,1.717,mg/m3
Austria,CO,Carbon monoxide (air),2006,2.006,mg/m3
Austria,CO,Carbon monoxide (air),2005,2.064,mg/m3
Austria,CO,Carbon monoxide (air),2003,2.425,mg/m3
Austria,CO,Carbon monoxide (air),2012,0.277,mg/m3
Austria,CO,Carbon monoxide (air),2008,0.337,mg/m3
Austria,CO,Carbon monoxide (air),2011,0.342,mg/m3
Austria,CO,Carbon monoxide (air),2007,0.348,mg/m3
Austria,CO,Carbon monoxide (air),2009,0.358,mg/m3
Austria,CO,Carbon monoxide (air),2010,0.379,mg/m3
Austria,CO,Carbon monoxide (air),2004,0.423,mg/m3
Austria,CO,Carbon monoxide (air),2005,0.425,mg/m3
Austria,CO,Carbon monoxide (air),2006,0.432,mg/m3
Austria,CO,Carbon monoxide (air),2003,0.495,mg/m3
Austria,CO,Carbon monoxide (air),2014,1.516,mg/m3
Austria,CO,Carbon monoxide (air),2021,1.688,mg/m3
Austria,CO,Carbon monoxide (air),2017,1.701,mg/m3
Austria,CO,Carbon monoxide (air),2018,1.713,mg/m3
Austria,CO,Carbon monoxide (air),2016,2.091,mg/m3
Austria,CO,Carbon monoxide (air),2013,2.124,mg/m3
Austria,CO,Carbon monoxide (air),2015,2.192,mg/m3
Austria,CO,Carbon monoxide (air),2019,2.292,mg/m3
Austria,CO,Carbon monoxide (air),2020,3.048,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.0,count
Austria,CO,Carbon monoxide (air),2014,0.0,count
Austria,CO,Carbon monoxide (air),2015,0.0,count
Austria,CO,Carbon monoxide (air),2016,0.0,count
Austria,CO,Carbon monoxide (air),2017,0.0,count
Austria,CO,Carbon monoxide (air),2018,0.0,count
Austria,CO,Carbon monoxide (air),2019,0.0,count
Austria,CO,Carbon monoxide (air),2020,0.0,count
Austria,CO,Carbon monoxide (air),2021,0.0,count
Austria,CO,Carbon monoxide (air),2018,0.329,mg/m3
Austria,CO,Carbon monoxide (air),2014,0.354,mg/m3
Austria,CO,Carbon monoxide (air),2016,0.371,mg/m3
Austria,CO,Carbon monoxide (air),2020,0.403,mg/m3
Austria,CO,Carbon monoxide (air),2015,0.409,mg/m3
Austria,CO,Carbon monoxide (air),2013,0.411,mg/m3
Austria,CO,Carbon monoxide (air),2021,0.413,mg/m3
Austria,CO,Carbon monoxide (air),2019,0.416,mg/m3
Austria,CO,Carbon monoxide (air),2017,0.436,mg/m3
